ticket_id,customer_id,created_at,product,channel,priority,previous_tickets_30d,message_length,agent_experience_months,customer_plan,sla_breach
T0003559,C01773,2026-02-12 11:00:00,Storage,Phone,High,0,502,27,Starter,1
T0003560,C00416,2026-06-29 09:00:00,Messaging,Email,Low,2,144,29,Free,0
T0003561,C00431,2026-01-07 12:00:00,Authentication,Web,High,3,124,52,Business,1
T0003562,C00682,2026-06-13 19:00:00,Authentication,Web,Low,0,245,56,Free,0
T0003563,C01327,2026-05-03 01:00:00,Analytics,Email,Medium,1,146,55,Starter,0
T0003564,C01558,2026-02-24 17:00:00,Messaging,Phone,Medium,2,860,63,Starter,0
T0003565,C00501,2026-01-07 06:00:00,Analytics,Chat,Low,2,518,21,Business,0
T0003566,C00198,2026-06-02 07:00:00,Payments API,Chat,Low,4,872,61,Business,0
T0003567,C01096,2026-01-22 11:00:00,Payments API,Web,Low,2,528,50,Starter,0
T0003568,C01076,2026-01-18 03:00:00,Authentication,Email,Medium,1,530,43,Starter,0
T0003569,C00675,2026-05-23 04:00:00,Storage,Email,Medium,2,96,11,Starter,0
T0003570,C00332,2026-05-02 23:00:00,Messaging,Chat,Medium,1,668,61,Free,0
T0003571,C01530,2026-01-23 22:00:00,Storage,Web,Medium,0,449,67,Free,0
T0003572,C01524,2026-03-03 14:00:00,Messaging,Phone,Low,0,438,52,Business,0
T0003573,C01346,2026-04-30 23:00:00,Storage,Chat,Medium,0,846,21,Starter,0
T0003574,C01043,2026-04-29 13:00:00,Messaging,Email,Medium,2,816,60,Starter,1
T0003575,C00471,2026-03-07 04:00:00,Storage,Email,Low,0,494,70,Starter,0
T0003576,C00726,2026-03-16 04:00:00,Authentication,Phone,Urgent,1,124,21,Free,1
T0003577,C00124,2026-01-15 07:00:00,Payments API,Email,Medium,1,700,38,Starter,0
T0003578,C00450,2026-01-02 15:00:00,Analytics,Phone,Medium,1,728,7,Starter,0
T0003579,C00811,2026-06-24 03:00:00,Storage,Email,Medium,0,96,61,Free,0
T0003580,C00787,2026-02-11 15:00:00,Messaging,Email,Medium,0,445,69,Business,0
T0003581,C00145,2026-06-16 21:00:00,Payments API,Email,Medium,3,271,36,Starter,0
T0003582,C01724,2026-01-08 15:00:00,Payments API,Chat,Medium,2,425,53,Starter,0
T0003583,C00483,2026-06-28 03:00:00,Messaging,Chat,Low,2,729,67,Starter,0
T0003584,C00917,2026-03-18 21:00:00,Storage,Phone,Low,0,524,62,Free,0
T0003585,C00838,2026-05-26 02:00:00,Messaging,Chat,Low,0,196,8,Enterprise,0
T0003586,C00846,2026-06-01 05:00:00,Storage,Email,High,4,443,47,Business,0
T0003587,C01522,2026-03-05 08:00:00,Payments API,Chat,Medium,2,618,22,Starter,0
T0003588,C01344,2026-05-13 20:00:00,Storage,Chat,Medium,2,772,27,Starter,0
T0003589,C01562,2026-03-02 03:00:00,Payments API,Web,Low,1,138,47,Starter,0
T0003590,C00683,2026-05-23 00:00:00,Storage,Web,Medium,0,239,36,Free,0
T0003591,C00478,2026-06-22 14:00:00,Storage,Phone,High,2,272,3,Starter,1
T0003592,C00770,2026-05-26 07:00:00,Authentication,Chat,Medium,2,140,51,Starter,0
T0003593,C01011,2026-05-12 00:00:00,Authentication,Chat,Low,0,373,66,Starter,0
T0003594,C00607,2026-03-08 22:00:00,Authentication,Chat,High,1,586,45,Business,0
T0003595,C00829,2026-01-20 13:00:00,Authentication,Chat,High,1,559,53,Business,0
T0003596,C00272,2026-04-02 02:00:00,Storage,Chat,Medium,2,683,4,Free,0
T0003597,C01051,2026-01-24 08:00:00,Analytics,Email,Medium,0,317,8,Starter,0
T0003598,C01285,2026-04-02 12:00:00,Analytics,Email,Medium,0,460,48,Business,0
T0003599,C00949,2026-06-06 10:00:00,Storage,Phone,Medium,1,831,68,Business,0
T0003600,C01572,2026-01-21 09:00:00,Storage,Phone,High,2,596,32,Starter,0
T0003601,C01793,2026-06-12 04:00:00,Authentication,Email,Medium,0,407,9,Free,0
T0003602,C01631,2026-04-18 15:00:00,Analytics,Phone,Medium,0,448,58,Starter,0
T0003603,C00168,2026-01-09 10:00:00,Storage,Web,Low,3,258,25,Business,0
T0003604,C01586,2026-05-10 15:00:00,Storage,Email,Medium,2,754,61,Enterprise,0
T0003605,C00601,2026-01-01 00:00:00,Analytics,Phone,Low,1,371,56,Starter,0
T0003606,C00814,2026-04-20 23:00:00,Authentication,Phone,Medium,0,648,49,Starter,1
T0003607,C00742,2026-04-02 08:00:00,Authentication,Chat,Urgent,0,525,6,Free,1
T0003608,C00512,2026-05-15 06:00:00,Storage,Web,Low,2,865,30,Business,0
T0003609,C01580,2026-03-09 17:00:00,Messaging,Chat,Medium,0,290,4,Business,0
T0003610,C01149,2026-01-22 09:00:00,Authentication,Chat,Medium,0,556,56,Starter,0
T0003611,C01741,2026-03-11 16:00:00,Storage,Web,Low,0,648,58,Free,0
T0003612,C01719,2026-05-18 01:00:00,Messaging,Chat,Medium,3,617,68,Starter,0
T0003613,C00756,2026-06-21 15:00:00,Authentication,Chat,Medium,0,830,27,Free,0
T0003614,C01309,2026-02-07 11:00:00,Storage,Chat,Low,0,492,16,Free,0
T0003615,C00905,2026-03-05 05:00:00,Authentication,Web,Medium,1,393,56,Enterprise,0
T0003616,C00891,2026-06-07 19:00:00,Authentication,Web,Medium,0,503,59,Starter,0
T0003617,C01332,2026-02-26 08:00:00,Analytics,Email,Medium,1,288,70,Starter,0
T0003618,C01240,2026-02-14 02:00:00,Analytics,Chat,Low,0,98,5,Free,0
T0003619,C01642,2026-05-30 16:00:00,Analytics,Email,Low,4,809,3,Free,0
T0003620,C01391,2026-03-30 13:00:00,Payments API,Chat,Low,0,418,19,Enterprise,0
T0003621,C01120,2026-04-15 23:00:00,Messaging,Email,Medium,1,665,13,Business,0
T0003622,C01655,2026-03-29 16:00:00,Authentication,Phone,Low,4,236,64,Enterprise,0
T0003623,C00185,2026-04-19 12:00:00,Storage,Chat,Medium,2,186,18,Business,0
T0003624,C01374,2026-02-18 09:00:00,Messaging,Chat,Medium,0,872,7,Business,0
T0003625,C00707,2026-05-12 17:00:00,Payments API,Web,High,0,188,18,Business,0
T0003626,C00780,2026-03-07 02:00:00,Messaging,Email,High,0,810,9,Business,0
T0003627,C01408,2026-04-05 05:00:00,Payments API,Email,Medium,1,582,19,Free,0
T0003628,C00493,2026-02-03 09:00:00,Payments API,Email,Low,1,386,18,Starter,0
T0003629,C01591,2026-01-03 00:00:00,Messaging,Chat,Low,1,342,10,Free,0
T0003630,C00900,2026-04-13 14:00:00,Payments API,Web,Medium,1,124,40,Starter,0
T0003631,C00629,2026-01-25 23:00:00,Authentication,Email,Medium,1,329,65,Starter,0
T0003632,C00591,2026-06-14 08:00:00,Storage,Web,Medium,2,364,41,Business,0
T0003633,C00758,2026-06-22 15:00:00,Analytics,Email,Medium,5,132,28,Enterprise,0
T0003634,C01697,2026-02-26 23:00:00,Messaging,Chat,Low,4,894,34,Free,0
T0003635,C00185,2026-02-21 23:00:00,Analytics,Web,Medium,1,823,61,Business,0
T0003636,C00915,2026-04-02 10:00:00,Payments API,Web,Medium,2,89,68,Enterprise,0
T0003637,C01504,2026-02-06 17:00:00,Payments API,Phone,Low,3,551,36,Starter,0
T0003638,C00850,2026-06-05 03:00:00,Payments API,Chat,Medium,1,814,7,Enterprise,0
T0003639,C01019,2026-01-19 08:00:00,Payments API,Chat,Medium,1,99,52,Free,1
T0003640,C00627,2026-03-23 10:00:00,Payments API,Email,Medium,4,122,66,Business,0
T0003641,C00246,2026-02-04 00:00:00,Storage,Email,Medium,5,272,29,Business,0
T0003642,C01151,2026-05-30 15:00:00,Storage,Phone,Low,2,514,4,Free,1
T0003643,C01656,2026-01-26 23:00:00,Analytics,Chat,Medium,1,532,70,Starter,0
T0003644,C00937,2026-03-22 08:00:00,Messaging,Chat,Medium,1,785,7,Enterprise,0
T0003645,C00778,2026-05-31 01:00:00,Analytics,Email,Medium,0,816,54,Free,0
T0003646,C00233,2026-03-21 05:00:00,Messaging,Email,Medium,4,567,8,Enterprise,0
T0003647,C01701,2026-02-03 05:00:00,Analytics,Web,Medium,1,78,30,Business,0
T0003648,C01565,2026-01-29 07:00:00,Messaging,Chat,Medium,0,181,59,Business,0
T0003649,C01624,2026-04-19 20:00:00,Analytics,Phone,Medium,1,708,8,Free,0
T0003650,C00647,2026-01-23 11:00:00,Storage,Chat,Medium,0,896,40,Free,0
T0003651,C01126,2026-03-05 22:00:00,Storage,Web,Low,1,121,3,Starter,0
T0003652,C00779,2026-04-21 01:00:00,Analytics,Email,High,1,779,41,Business,1
T0003653,C00423,2026-03-10 07:00:00,Payments API,Email,Low,1,378,15,Free,0
T0003654,C00371,2026-05-29 22:00:00,Analytics,Email,Low,1,161,35,Business,0
T0003655,C00691,2026-05-04 19:00:00,Analytics,Email,High,3,667,19,Free,0
T0003656,C00997,2026-01-25 08:00:00,Authentication,Phone,Medium,2,480,39,Starter,0
T0003657,C00220,2026-05-28 01:00:00,Authentication,Web,Medium,0,216,62,Starter,0
T0003658,C01264,2026-06-13 19:00:00,Storage,Chat,Medium,2,594,9,Enterprise,0
T0003659,C00824,2026-02-06 09:00:00,Payments API,Chat,Low,0,172,46,Starter,0
T0003660,C01587,2026-03-06 14:00:00,Authentication,Chat,Medium,1,543,64,Starter,0
T0003661,C00502,2026-03-13 03:00:00,Payments API,Chat,Medium,1,714,63,Business,0
T0003662,C00093,2026-03-18 13:00:00,Authentication,Email,Low,1,337,43,Starter,0
T0003663,C00562,2026-03-25 11:00:00,Messaging,Chat,Medium,2,164,42,Free,0
T0003664,C01752,2026-06-11 00:00:00,Storage,Email,Low,3,741,32,Free,0
T0003665,C00580,2026-04-28 05:00:00,Authentication,Phone,Medium,2,133,67,Starter,0
T0003666,C01267,2026-06-11 08:00:00,Payments API,Chat,Medium,1,272,36,Free,0
T0003667,C01518,2026-03-05 02:00:00,Storage,Web,High,1,66,38,Enterprise,0
T0003668,C00512,2026-04-05 11:00:00,Authentication,Phone,High,2,294,70,Business,0
T0003669,C01157,2026-01-20 03:00:00,Authentication,Chat,High,0,74,62,Free,0
T0003670,C00369,2026-02-19 19:00:00,Messaging,Email,High,2,505,51,Starter,1
T0003671,C00652,2026-04-16 02:00:00,Analytics,Chat,High,1,138,62,Business,0
T0003672,C00533,2026-01-31 22:00:00,Storage,Web,Medium,1,85,54,Starter,0
T0003673,C01211,2026-06-22 20:00:00,Payments API,Chat,Low,1,732,29,Business,0
T0003674,C01577,2026-02-18 21:00:00,Payments API,Email,Medium,3,97,63,Business,1
T0003675,C00455,2026-01-30 01:00:00,Storage,Email,Medium,0,360,70,Free,0
T0003676,C00525,2026-05-21 12:00:00,Authentication,Web,High,3,870,67,Free,1
T0003677,C01478,2026-01-17 04:00:00,Storage,Web,Medium,2,389,27,Enterprise,0
T0003678,C00834,2026-02-28 10:00:00,Storage,Email,Low,2,407,15,Starter,0
T0003679,C00924,2026-02-05 18:00:00,Storage,Web,Low,3,627,57,Starter,0
T0003680,C01271,2026-05-06 00:00:00,Messaging,Chat,Low,1,520,65,Enterprise,0
T0003681,C00248,2026-06-01 18:00:00,Messaging,Email,Medium,3,727,5,Starter,0
T0003682,C01570,2026-02-05 03:00:00,Messaging,Chat,Medium,1,891,64,Starter,0
T0003683,C00658,2026-03-16 21:00:00,Messaging,Web,Low,2,544,25,Free,1
T0003684,C01186,2026-03-28 03:00:00,Analytics,Web,Low,1,878,63,Business,0
T0003685,C00778,2026-05-05 08:00:00,Storage,Chat,Medium,1,136,69,Free,0
T0003686,C01356,2026-03-05 09:00:00,Payments API,Email,High,0,700,42,Free,0
T0003687,C01101,2026-04-05 03:00:00,Authentication,Chat,Medium,0,493,7,Free,0
T0003688,C00312,2026-04-01 15:00:00,Analytics,Chat,Low,3,539,12,Starter,0
T0003689,C00339,2026-01-03 01:00:00,Messaging,Chat,Medium,1,746,71,Free,0
T0003690,C01580,2026-04-13 14:00:00,Analytics,Chat,Low,1,246,49,Business,0
T0003691,C00936,2026-04-13 05:00:00,Analytics,Chat,Medium,0,532,27,Free,0
T0003692,C00497,2026-06-28 08:00:00,Storage,Email,High,3,188,54,Starter,1
T0003693,C00258,2026-04-02 19:00:00,Authentication,Email,Low,1,735,36,Free,0
T0003694,C00232,2026-06-11 23:00:00,Messaging,Email,High,1,133,6,Starter,0
T0003695,C01656,2026-03-04 20:00:00,Storage,Chat,Medium,0,195,64,Starter,0
T0003696,C01758,2026-05-06 06:00:00,Storage,Chat,Low,2,355,60,Enterprise,0
T0003697,C00709,2026-06-12 07:00:00,Analytics,Web,Low,3,482,22,Starter,0
T0003698,C00363,2026-01-28 16:00:00,Payments API,Email,Low,1,259,53,Free,0
T0003699,C00754,2026-04-13 01:00:00,Storage,Chat,Low,1,506,64,Starter,0
T0003700,C00246,2026-06-15 10:00:00,Analytics,Email,Medium,0,764,12,Business,0
T0003701,C00990,2026-04-11 01:00:00,Messaging,Email,High,1,137,20,Business,1
T0003702,C01127,2026-06-10 15:00:00,Messaging,Web,Low,0,830,24,Starter,0
T0003703,C01774,2026-03-17 13:00:00,Authentication,Email,High,0,623,17,Business,1
T0003704,C00574,2026-06-09 14:00:00,Payments API,Email,Medium,4,556,49,Business,0
T0003705,C00357,2026-04-24 04:00:00,Authentication,Chat,Medium,1,539,71,Business,0
T0003706,C00241,2026-03-28 05:00:00,Payments API,Email,Medium,2,597,3,Business,0
T0003707,C00679,2026-02-08 16:00:00,Analytics,Phone,High,1,362,13,Free,1
T0003708,C01083,2026-01-31 17:00:00,Analytics,Phone,High,2,495,49,Business,0
T0003709,C00120,2026-02-21 23:00:00,Authentication,Chat,Low,3,68,64,Starter,0
T0003710,C01367,2026-05-16 19:00:00,Payments API,Email,Medium,2,126,35,Free,0
T0003711,C00829,2026-03-26 05:00:00,Storage,Chat,Low,0,504,24,Business,0
T0003712,C01428,2026-03-11 22:00:00,Payments API,Chat,Low,2,775,52,Free,0
T0003713,C00835,2026-03-26 00:00:00,Storage,Chat,Low,3,34,14,Business,0
T0003714,C00280,2026-03-04 00:00:00,Analytics,Email,Medium,2,63,67,Business,0
T0003715,C00039,2026-05-26 06:00:00,Authentication,Email,Low,0,461,31,Free,0
T0003716,C01003,2026-03-12 08:00:00,Storage,Email,High,1,617,68,Free,1
T0003717,C00971,2026-03-26 23:00:00,Messaging,Chat,Medium,2,756,47,Free,0
T0003718,C01465,2026-04-11 15:00:00,Payments API,Chat,Medium,3,174,46,Starter,0
T0003719,C01580,2026-04-27 08:00:00,Messaging,Web,Medium,2,837,24,Business,0
T0003720,C00290,2026-03-02 00:00:00,Authentication,Email,Medium,3,708,70,Free,0
T0003721,C00567,2026-01-14 04:00:00,Storage,Web,Low,1,633,19,Business,0
T0003722,C00374,2026-05-05 04:00:00,Authentication,Email,Medium,1,596,25,Starter,0
T0003723,C00193,2026-04-11 19:00:00,Storage,Email,Low,1,890,12,Free,0
T0003724,C00005,2026-04-27 14:00:00,Authentication,Chat,Low,2,244,67,Free,0
T0003725,C00149,2026-04-08 20:00:00,Payments API,Email,Medium,0,837,8,Starter,0
T0003726,C00945,2026-04-02 14:00:00,Authentication,Phone,Low,1,706,34,Starter,1
T0003727,C00274,2026-06-20 18:00:00,Storage,Phone,Medium,1,698,36,Starter,0
T0003728,C00351,2026-01-10 17:00:00,Payments API,Email,Medium,1,712,63,Starter,0
T0003729,C00213,2026-01-17 14:00:00,Analytics,Email,Medium,0,37,29,Free,0
T0003730,C01304,2026-06-18 13:00:00,Payments API,Email,Medium,2,464,47,Free,0
T0003731,C01145,2026-06-09 15:00:00,Storage,Phone,Low,1,583,10,Starter,0
T0003732,C01732,2026-03-16 02:00:00,Authentication,Email,Low,0,507,56,Free,0
T0003733,C00201,2026-04-08 07:00:00,Messaging,Web,Medium,4,849,41,Business,0
T0003734,C00376,2026-03-22 21:00:00,Storage,Email,Medium,0,122,47,Free,0
T0003735,C00821,2026-06-29 11:00:00,Storage,Chat,Medium,2,839,33,Free,0
T0003736,C01169,2026-03-24 02:00:00,Authentication,Email,Low,1,401,64,Business,0
T0003737,C00235,2026-05-17 18:00:00,Storage,Web,High,2,424,71,Enterprise,1
T0003738,C00382,2026-03-07 16:00:00,Authentication,Web,Low,1,604,63,Enterprise,0
T0003739,C00759,2026-03-10 15:00:00,Storage,Email,Medium,2,731,21,Free,1
T0003740,C00033,2026-05-02 10:00:00,Storage,Email,High,2,89,14,Starter,0
T0003741,C00712,2026-03-13 20:00:00,Analytics,Chat,High,1,670,71,Starter,0
T0003742,C01366,2026-01-03 12:00:00,Messaging,Chat,Medium,0,342,39,Starter,0
T0003743,C00948,2026-02-01 03:00:00,Messaging,Web,Low,1,604,50,Business,0
T0003744,C00782,2026-06-07 05:00:00,Messaging,Chat,Medium,2,422,35,Business,0
T0003745,C00879,2026-03-08 00:00:00,Payments API,Phone,Medium,0,180,20,Starter,0
T0003746,C01705,2026-01-19 10:00:00,Authentication,Email,Low,2,648,17,Starter,1
T0003747,C00937,2026-06-19 01:00:00,Payments API,Web,Low,2,658,57,Enterprise,0
T0003748,C00962,2026-06-29 22:00:00,Storage,Phone,Medium,1,351,19,Starter,0
T0003749,C01676,2026-03-31 22:00:00,Storage,Chat,Medium,1,130,51,Enterprise,0
T0003750,C00284,2026-04-24 01:00:00,Authentication,Phone,Medium,0,835,71,Free,0
T0003751,C00173,2026-05-16 21:00:00,Payments API,Chat,Low,1,314,15,Free,0
T0003752,C00810,2026-01-12 22:00:00,Messaging,Web,High,2,728,59,Enterprise,0
T0003753,C00574,2026-02-23 09:00:00,Authentication,Email,High,1,335,10,Business,0
T0003754,C00366,2026-04-12 05:00:00,Messaging,Email,Medium,1,466,30,Starter,0
T0003755,C00216,2026-04-09 23:00:00,Payments API,Chat,Low,1,757,3,Business,1
T0003756,C01581,2026-03-01 15:00:00,Authentication,Web,Low,1,649,17,Business,1
T0003757,C01106,2026-01-01 06:00:00,Analytics,Phone,Medium,1,595,48,Business,0
T0003758,C01244,2026-06-21 13:00:00,Storage,Chat,Medium,0,300,26,Free,0
T0003759,C00213,2026-04-21 14:00:00,Analytics,Web,Medium,0,127,64,Free,0
T0003760,C00615,2026-05-16 23:00:00,Storage,Web,Medium,2,458,25,Free,0
T0003761,C01118,2026-03-20 17:00:00,Storage,Web,High,1,373,41,Business,0
T0003762,C00951,2026-04-02 06:00:00,Authentication,Email,Medium,1,527,61,Starter,0
T0003763,C01251,2026-03-22 00:00:00,Payments API,Chat,High,1,459,61,Free,1
T0003764,C01206,2026-03-19 08:00:00,Analytics,Chat,Medium,1,276,25,Free,1
T0003765,C00745,2026-05-01 17:00:00,Payments API,Web,Medium,1,85,68,Starter,1
T0003766,C01410,2026-06-29 06:00:00,Messaging,Chat,Low,0,765,43,Business,0
T0003767,C00468,2026-05-20 22:00:00,Messaging,Web,Low,3,101,34,Enterprise,0
T0003768,C00145,2026-05-01 03:00:00,Analytics,Phone,Urgent,0,510,64,Starter,0
T0003769,C01645,2026-01-03 04:00:00,Messaging,Chat,Medium,2,516,61,Free,0
T0003770,C00041,2026-04-03 12:00:00,Authentication,Web,Medium,2,431,45,Starter,0
T0003771,C00511,2026-06-22 00:00:00,Storage,Chat,Medium,0,112,10,Free,0
T0003772,C00207,2026-03-13 15:00:00,Payments API,Chat,Low,0,304,69,Free,0
T0003773,C00418,2026-04-09 21:00:00,Payments API,Chat,Medium,0,436,31,Business,0
T0003774,C00711,2026-02-28 10:00:00,Storage,Phone,Low,3,802,5,Enterprise,1
T0003775,C00234,2026-02-04 09:00:00,Analytics,Web,Medium,0,871,43,Starter,0
T0003776,C00841,2026-05-07 23:00:00,Storage,Web,Medium,0,298,69,Free,0
T0003777,C01670,2026-02-26 10:00:00,Storage,Chat,Medium,1,616,23,Business,0
T0003778,C00246,2026-04-16 19:00:00,Payments API,Chat,Medium,3,137,68,Business,0
T0003779,C01668,2026-04-17 20:00:00,Authentication,Web,High,1,439,19,Free,0
T0003780,C00741,2026-06-02 16:00:00,Messaging,Phone,Medium,1,105,38,Free,0
T0003781,C01067,2026-06-18 20:00:00,Payments API,Phone,High,0,395,11,Starter,0
T0003782,C00795,2026-04-10 15:00:00,Storage,Web,Medium,3,778,63,Free,0
T0003783,C00570,2026-01-10 01:00:00,Payments API,Web,Medium,1,115,32,Starter,0
T0003784,C00197,2026-04-15 19:00:00,Payments API,Email,Urgent,1,307,67,Starter,0
T0003785,C01069,2026-06-09 05:00:00,Authentication,Web,Low,1,419,30,Free,0
T0003786,C01650,2026-03-27 22:00:00,Analytics,Chat,High,0,593,67,Business,1
T0003787,C00938,2026-04-12 15:00:00,Messaging,Web,Low,0,621,11,Free,0
T0003788,C01079,2026-05-18 06:00:00,Analytics,Email,High,0,894,49,Starter,0
T0003789,C01159,2026-03-21 00:00:00,Analytics,Phone,Medium,1,566,18,Starter,0
T0003790,C00700,2026-03-16 16:00:00,Storage,Chat,Medium,1,258,65,Free,0
T0003791,C00218,2026-03-28 18:00:00,Payments API,Email,Medium,3,703,29,Free,0
T0003792,C00913,2026-06-03 08:00:00,Authentication,Chat,Low,1,580,16,Business,0
T0003793,C01565,2026-03-29 20:00:00,Payments API,Web,Medium,2,464,60,Business,0
T0003794,C00566,2026-02-28 20:00:00,Payments API,Web,Medium,2,505,41,Starter,0
T0003795,C01569,2026-04-18 09:00:00,Analytics,Web,Urgent,3,452,30,Starter,0
T0003796,C01538,2026-05-05 16:00:00,Analytics,Chat,Medium,3,88,65,Business,0
T0003797,C00441,2026-06-14 06:00:00,Authentication,Email,Low,2,59,61,Business,0
T0003798,C01036,2026-06-10 17:00:00,Authentication,Web,Low,0,330,71,Starter,0
T0003799,C01346,2026-05-21 23:00:00,Payments API,Phone,High,1,628,68,Starter,0
T0003800,C00891,2026-05-19 10:00:00,Payments API,Web,High,0,140,62,Starter,0
T0003801,C01259,2026-03-22 21:00:00,Payments API,Email,High,0,422,63,Starter,0
T0003802,C01640,2026-03-03 16:00:00,Messaging,Web,Low,0,240,5,Business,0
T0003803,C01130,2026-04-12 07:00:00,Storage,Email,Medium,0,685,41,Enterprise,0
T0003804,C01509,2026-05-08 03:00:00,Payments API,Phone,Medium,1,777,71,Free,0
T0003805,C01442,2026-04-04 07:00:00,Payments API,Email,Medium,2,767,40,Free,0
T0003806,C01464,2026-02-07 06:00:00,Messaging,Email,High,3,317,57,Starter,0
T0003807,C01535,2026-01-03 15:00:00,Messaging,Email,Low,4,708,48,Free,0
T0003808,C00407,2026-01-11 11:00:00,Messaging,Web,Medium,1,54,69,Free,0
T0003809,C00034,2026-03-18 17:00:00,Payments API,Web,Medium,0,286,4,Starter,0
T0003810,C00276,2026-05-23 10:00:00,Storage,Web,Medium,3,801,52,Starter,0
T0003811,C00450,2026-05-23 04:00:00,Messaging,Chat,Low,2,474,26,Starter,0
T0003812,C01243,2026-05-26 10:00:00,Payments API,Web,Medium,0,832,11,Starter,0
T0003813,C00918,2026-05-08 15:00:00,Payments API,Chat,Low,0,612,52,Free,0
T0003814,C00844,2026-01-05 03:00:00,Messaging,Email,Low,1,502,59,Starter,0
T0003815,C00017,2026-06-09 00:00:00,Messaging,Web,Medium,1,312,25,Starter,0
T0003816,C01231,2026-06-20 14:00:00,Messaging,Chat,Medium,1,337,38,Free,0
T0003817,C00656,2026-06-02 22:00:00,Authentication,Chat,High,5,88,33,Starter,1
T0003818,C01370,2026-03-22 06:00:00,Authentication,Chat,Medium,0,737,24,Starter,0
T0003819,C00203,2026-02-08 15:00:00,Messaging,Web,Medium,2,299,33,Starter,0
T0003820,C00532,2026-06-12 22:00:00,Payments API,Email,High,0,116,6,Business,0
T0003821,C00099,2026-02-03 08:00:00,Analytics,Chat,Medium,1,617,67,Free,1
T0003822,C00513,2026-05-22 20:00:00,Payments API,Chat,Medium,2,563,16,Free,0
T0003823,C01663,2026-06-23 18:00:00,Storage,Web,High,0,853,51,Business,0
T0003824,C00884,2026-06-12 02:00:00,Messaging,Email,Medium,2,158,14,Starter,0
T0003825,C00792,2026-04-04 19:00:00,Messaging,Email,Low,0,711,10,Starter,0
T0003826,C00493,2026-05-31 00:00:00,Authentication,Chat,Low,1,778,3,Starter,0
T0003827,C00477,2026-05-30 13:00:00,Storage,Chat,Low,0,187,49,Starter,0
T0003828,C01202,2026-06-25 07:00:00,Storage,Email,Medium,1,697,36,Starter,0
T0003829,C01774,2026-03-06 20:00:00,Messaging,Web,Medium,3,485,9,Business,0
T0003830,C01345,2026-04-24 05:00:00,Storage,Chat,Low,0,812,16,Enterprise,0
T0003831,C01327,2026-05-28 02:00:00,Messaging,Chat,Medium,0,146,62,Starter,0
T0003832,C00850,2026-02-10 21:00:00,Messaging,Chat,Medium,1,871,27,Enterprise,0
T0003833,C00178,2026-02-10 14:00:00,Analytics,Chat,Medium,2,541,43,Enterprise,0
T0003834,C01303,2026-03-12 02:00:00,Storage,Web,Low,2,723,53,Business,0
T0003835,C01456,2026-03-06 19:00:00,Payments API,Web,Low,0,378,47,Free,0
T0003836,C00919,2026-05-16 08:00:00,Messaging,Web,Medium,0,262,15,Starter,0
T0003837,C00165,2026-06-18 10:00:00,Messaging,Chat,Low,1,602,63,Starter,0
T0003838,C01284,2026-01-29 06:00:00,Payments API,Chat,Medium,2,567,23,Starter,0
T0003839,C01658,2026-02-28 12:00:00,Messaging,Email,Medium,0,750,70,Business,0
