ticket_id,customer_id,created_date,product,channel,priority,customer_plan,previous_tickets_30d,message_length,agent_experience_months,monthly_spend,months_active,sla_breach,breach_probability,priority_score,recommended_action,risk_reasons
T0003121,C01344,2026-02-03,Storage,Phone,Medium,Starter,1,708,8,23.09,13,1,0.5019704926300971,63.19704926300971,MONITOR,Long customer message • Phone support • Less-experienced agent
T0003122,C00356,2026-01-10,Authentication,Email,Medium,Starter,1,789,50,80.83,33,0,0.49343663786132813,62.343663786132815,MONITOR,Long customer message
T0003123,C00986,2026-06-24,Authentication,Chat,High,Business,0,96,16,26.04,24,0,0.606042890627814,87.6042890627814,PRIORITIZE,High priority
T0003124,C01521,2026-03-18,Payments API,Email,Low,Free,4,515,55,11.34,37,1,0.49940229879754994,49.940229879754995,MONITOR,Frequent recent contact • Payments product
T0003125,C00486,2026-02-06,Storage,Chat,Medium,Starter,2,702,31,18.07,22,0,0.4097023675350165,53.97023675350165,MONITOR,Long customer message
T0003126,C01504,2026-02-10,Payments API,Email,Low,Starter,2,343,24,47.93,25,0,0.5346420452852757,56.46420452852757,MONITOR,Payments product
T0003127,C01303,2026-01-20,Storage,Email,Low,Business,3,392,18,36.41,10,0,0.4321964153322136,50.219641533221356,MONITOR,No major risk drivers
T0003128,C00774,2026-02-05,Messaging,Web,Medium,Business,2,52,60,94.29,32,0,0.3480511964874807,51.80511964874807,NORMAL QUEUE,No major risk drivers
T0003129,C01590,2026-05-21,Messaging,Web,Medium,Free,1,286,28,52.82,27,0,0.4473467150979304,54.73467150979304,MONITOR,No major risk drivers
T0003130,C01741,2026-04-28,Payments API,Email,Medium,Free,0,726,44,90.16,37,0,0.5031039840664911,60.310398406649114,MONITOR,Long customer message • Payments product
T0003131,C00427,2026-04-18,Messaging,Phone,Medium,Free,1,869,55,23.3,21,0,0.40742962411018413,50.74296241101841,MONITOR,Long customer message • Phone support
T0003132,C01764,2026-01-03,Storage,Web,Medium,Free,2,885,70,27.86,37,0,0.3327467635568159,43.27467635568159,NORMAL QUEUE,Long customer message
T0003133,C00005,2026-05-02,Analytics,Chat,Medium,Free,0,457,32,26.97,31,0,0.375636508130841,47.563650813084095,MONITOR,No major risk drivers
T0003134,C00233,2026-06-24,Authentication,Chat,Low,Enterprise,1,210,41,18.46,14,0,0.3073172553897639,42.73172553897639,NORMAL QUEUE,Enterprise customer
T0003135,C00078,2026-06-16,Payments API,Email,Medium,Starter,3,889,42,65.11,3,1,0.6490558408136531,77.9055840813653,PRIORITIZE,Long customer message • Payments product
T0003136,C00662,2026-03-13,Authentication,Web,High,Business,2,36,59,66.72,7,1,0.6065931294582523,87.65931294582523,PRIORITIZE,High priority
T0003137,C01687,2026-04-19,Messaging,Chat,Medium,Starter,4,686,26,35.07,19,0,0.5524298954204124,68.24298954204124,PRIORITIZE,Frequent recent contact • Long customer message
T0003138,C01081,2026-02-23,Analytics,Email,Low,Free,3,314,10,51.93,37,0,0.524178444066293,52.4178444066293,MONITOR,Less-experienced agent
T0003139,C01110,2026-06-09,Messaging,Email,Medium,Free,4,288,44,62.28,25,0,0.5289093167353519,62.89093167353519,MONITOR,Frequent recent contact
T0003140,C00153,2026-06-15,Payments API,Email,Medium,Free,1,824,5,59.33,20,0,0.6688802723601704,76.88802723601704,PRIORITIZE,Long customer message • Payments product • Less-experienced agent
T0003141,C00930,2026-02-10,Messaging,Chat,High,Business,1,812,39,14.27,5,0,0.5727318367375122,84.27318367375122,PRIORITIZE,High priority • Long customer message
T0003142,C00689,2026-03-29,Authentication,Chat,Low,Business,0,784,16,242.83,11,0,0.4714612185443401,54.14612185443401,MONITOR,Long customer message
T0003143,C00863,2026-02-12,Analytics,Phone,Low,Business,1,658,12,131.28,29,0,0.4589450477761808,52.89450477761808,MONITOR,Long customer message • Phone support • Less-experienced agent
T0003144,C00471,2026-04-21,Analytics,Email,High,Starter,0,411,19,65.14,10,0,0.6766965219522817,90.66965219522817,PRIORITIZE,High priority
T0003145,C00363,2026-02-22,Analytics,Chat,Low,Free,0,454,10,73.86,6,0,0.4057232848279805,40.57232848279805,MONITOR,Less-experienced agent
T0003146,C01714,2026-05-06,Messaging,Email,Urgent,Business,0,740,61,16.37,24,0,0.6959909733290855,106.59909733290856,PRIORITIZE,Urgent priority • Long customer message
T0003147,C01006,2026-06-26,Messaging,Chat,Medium,Starter,1,845,26,31.6,19,0,0.45330914305204817,58.330914305204814,MONITOR,Long customer message
T0003148,C00741,2026-06-06,Authentication,Web,Medium,Free,0,284,21,10.75,47,0,0.4619616415240232,56.19616415240232,MONITOR,No major risk drivers
T0003149,C00133,2026-02-02,Payments API,Phone,Low,Starter,1,541,43,63.62,12,0,0.4593693012495219,48.93693012495219,MONITOR,Payments product • Phone support
T0003150,C01373,2026-01-24,Analytics,Web,High,Starter,0,530,11,56.84,1,0,0.6950106731852999,92.50106731852999,PRIORITIZE,High priority • Less-experienced agent
T0003151,C00851,2026-05-27,Storage,Email,Low,Free,0,155,42,39.34,31,0,0.2638939163235703,26.38939163235703,NORMAL QUEUE,No major risk drivers
T0003152,C00697,2026-01-15,Authentication,Web,Medium,Business,0,614,9,26.1,23,0,0.5179948894228065,68.79948894228065,MONITOR,Long customer message • Less-experienced agent
T0003153,C01201,2026-03-14,Authentication,Web,Low,Starter,2,213,6,48.13,47,1,0.5118513550732573,54.18513550732573,MONITOR,Less-experienced agent
T0003154,C00238,2026-06-28,Analytics,Email,Low,Business,1,127,10,47.33,8,0,0.4338429799723702,50.38429799723702,MONITOR,Less-experienced agent
T0003155,C00960,2026-03-22,Storage,Phone,Medium,Starter,2,538,46,48.17,45,0,0.3861672495779019,51.61672495779019,MONITOR,Phone support
T0003156,C01554,2026-01-02,Analytics,Web,Low,Starter,1,165,48,32.17,1,0,0.33743494080028535,36.74349408002853,NORMAL QUEUE,No major risk drivers
T0003157,C00836,2026-06-25,Messaging,Web,Medium,Starter,0,832,11,60.67,19,0,0.510562790653092,64.0562790653092,MONITOR,Long customer message • Less-experienced agent
T0003158,C00001,2026-05-08,Messaging,Chat,Medium,Business,1,102,28,195.19,34,0,0.40291474009384676,57.29147400938468,MONITOR,No major risk drivers
T0003159,C00414,2026-03-01,Analytics,Email,Medium,Business,3,864,61,25.71,34,0,0.44000869657826636,61.000869657826634,MONITOR,Long customer message
T0003160,C00101,2026-04-20,Payments API,Web,Medium,Business,0,896,15,88.1,12,0,0.5787944589361931,74.8794458936193,PRIORITIZE,Long customer message • Payments product
T0003161,C00901,2026-04-21,Analytics,Chat,Low,Starter,3,882,13,24.1,36,0,0.4882323400997896,51.82323400997896,MONITOR,Long customer message
T0003162,C00656,2026-04-10,Analytics,Phone,High,Starter,0,368,5,14.78,21,1,0.6811983432286057,91.11983432286057,PRIORITIZE,High priority • Phone support • Less-experienced agent
T0003163,C00239,2026-06-22,Messaging,Email,Low,Free,1,463,19,57.67,8,0,0.44950089825604117,44.95008982560412,MONITOR,No major risk drivers
T0003164,C01237,2026-05-22,Authentication,Chat,Medium,Free,1,305,68,211.38,44,0,0.38035159717431705,48.0351597174317,MONITOR,No major risk drivers
T0003165,C00318,2026-02-16,Authentication,Web,High,Starter,0,864,57,46.37,13,0,0.6146790066424624,84.46790066424624,PRIORITIZE,High priority • Long customer message
T0003166,C00616,2026-06-28,Authentication,Chat,Medium,Business,1,330,12,41.49,42,0,0.47380313585685807,64.3803135856858,MONITOR,Less-experienced agent
T0003167,C01778,2026-06-23,Storage,Chat,Low,Starter,0,538,66,60.72,26,0,0.19651539170356366,22.651539170356365,NORMAL QUEUE,No major risk drivers
T0003168,C00120,2026-01-09,Storage,Web,Medium,Starter,0,872,40,71.84,42,0,0.35883046608668673,48.88304660866867,MONITOR,Long customer message
T0003169,C00446,2026-02-23,Payments API,Web,High,Business,1,123,67,47.42,17,0,0.5681528097372572,83.81528097372572,PRIORITIZE,High priority • Payments product
T0003170,C00573,2026-04-21,Storage,Chat,High,Starter,2,52,39,85.61,36,0,0.5330425462679622,76.30425462679622,MONITOR,High priority
T0003171,C00916,2026-06-08,Analytics,Chat,Medium,Enterprise,0,332,53,33.05,33,0,0.26518553939278394,48.51855393927839,NORMAL QUEUE,Enterprise customer
T0003172,C00441,2026-05-10,Messaging,Chat,Low,Business,1,836,31,45.11,39,0,0.32279835405513513,39.27983540551351,NORMAL QUEUE,Long customer message
T0003173,C01747,2026-04-14,Storage,Chat,Medium,Business,3,140,4,20.62,28,0,0.45623993422734654,62.62399342273466,MONITOR,Less-experienced agent
T0003174,C00010,2026-02-25,Authentication,Web,High,Starter,0,529,46,20.27,36,0,0.5973345708698193,82.73345708698193,PRIORITIZE,High priority
T0003175,C01707,2026-01-18,Messaging,Web,Low,Free,0,626,11,18.21,1,0,0.4261892743015459,42.61892743015459,MONITOR,Long customer message • Less-experienced agent
T0003176,C00963,2026-06-10,Authentication,Chat,High,Free,1,498,26,22.07,28,0,0.6605803273983754,86.05803273983753,PRIORITIZE,High priority
T0003177,C00069,2026-04-06,Payments API,Email,Medium,Free,2,352,5,69.27,37,0,0.6610270836328476,76.10270836328476,PRIORITIZE,Payments product • Less-experienced agent
T0003178,C00210,2026-03-24,Payments API,Email,Medium,Starter,3,331,11,52.19,34,0,0.672478539887778,80.24785398877779,PRIORITIZE,Payments product • Less-experienced agent
T0003179,C00186,2026-06-26,Analytics,Chat,Low,Starter,1,288,17,20.12,28,0,0.37207933713160674,40.20793371316067,MONITOR,No major risk drivers
T0003180,C00518,2026-01-30,Storage,Chat,Low,Business,2,55,23,48.54,10,0,0.3135369502118492,38.35369502118492,NORMAL QUEUE,No major risk drivers
T0003181,C00600,2026-02-15,Analytics,Web,Medium,Starter,3,817,69,49.28,4,0,0.4604648849665753,59.04648849665753,MONITOR,Long customer message
T0003182,C01155,2026-06-03,Authentication,Phone,High,Starter,1,766,70,152.5,10,0,0.6450564554313599,87.505645543136,PRIORITIZE,High priority • Long customer message • Phone support
T0003183,C00561,2026-02-21,Authentication,Chat,Medium,Free,1,756,29,58.16,41,0,0.48694531093058746,58.69453109305874,MONITOR,Long customer message
T0003184,C01306,2026-06-19,Analytics,Web,Medium,Business,0,488,50,222.89,28,0,0.39014567278960777,56.014567278960776,MONITOR,No major risk drivers
T0003185,C00529,2026-06-04,Authentication,Chat,Urgent,Business,1,298,68,56.6,24,1,0.6974626719346796,106.74626719346796,PRIORITIZE,Urgent priority
T0003186,C00475,2026-01-18,Messaging,Chat,Medium,Free,1,34,24,22.19,7,0,0.41488967132639754,51.48896713263975,MONITOR,No major risk drivers
T0003187,C00496,2026-03-24,Storage,Chat,High,Starter,1,645,10,69.33,44,0,0.6134359881660529,84.3435988166053,PRIORITIZE,High priority • Long customer message • Less-experienced agent
T0003188,C00593,2026-05-16,Messaging,Chat,Low,Starter,2,642,13,72.76,14,0,0.4583916865000016,48.83916865000016,MONITOR,Long customer message
T0003189,C01508,2026-03-30,Storage,Chat,Low,Starter,0,794,41,32.5,17,0,0.2642078954583381,29.420789545833813,NORMAL QUEUE,Long customer message
T0003190,C00445,2026-02-08,Authentication,Phone,Medium,Free,3,398,47,39.85,1,0,0.5579258651652196,65.79258651652196,PRIORITIZE,Phone support
T0003191,C00492,2026-01-09,Messaging,Chat,High,Starter,3,601,4,43.14,47,0,0.7243475276019602,95.43475276019602,PRIORITIZE,High priority • Long customer message • Less-experienced agent
T0003192,C01723,2026-01-02,Payments API,Email,Medium,Business,4,372,28,45.24,37,0,0.6265998743226678,79.65998743226677,PRIORITIZE,Frequent recent contact • Payments product
T0003193,C01177,2026-02-02,Payments API,Chat,Low,Starter,0,858,16,88.82,20,0,0.4828788251481068,51.28788251481068,MONITOR,Long customer message • Payments product
T0003194,C00343,2026-02-16,Storage,Phone,High,Business,0,83,19,121.91,42,0,0.5463081026372197,81.63081026372197,MONITOR,High priority • Phone support
T0003195,C01563,2026-02-24,Messaging,Email,Medium,Business,1,523,42,73.92,25,0,0.4146336140816256,58.463361408162555,MONITOR,No major risk drivers
T0003196,C00330,2026-06-03,Payments API,Phone,Medium,Free,2,615,33,42.02,8,0,0.6045423518503754,70.45423518503753,PRIORITIZE,Long customer message • Payments product • Phone support
T0003197,C00292,2026-04-02,Authentication,Phone,Medium,Free,2,72,64,47.77,46,0,0.4065208540604087,50.652085406040875,MONITOR,Phone support
T0003198,C00802,2026-01-26,Storage,Chat,Medium,Starter,0,593,21,113.61,36,0,0.37856676350219604,50.8566763502196,MONITOR,No major risk drivers
T0003199,C01245,2026-01-15,Payments API,Chat,Low,Starter,2,864,42,69.9,25,1,0.46355835215998165,49.35583521599816,MONITOR,Long customer message • Payments product
T0003200,C00341,2026-01-24,Authentication,Email,Medium,Free,1,872,24,26.5,40,0,0.5579809842524192,65.79809842524192,PRIORITIZE,Long customer message
T0003201,C01356,2026-02-26,Storage,Email,Low,Free,2,97,23,127.79,41,0,0.39164230339453376,39.164230339453376,MONITOR,No major risk drivers
T0003202,C00283,2026-05-14,Storage,Chat,Medium,Free,0,123,21,54.14,14,0,0.3524228410066812,45.24228410066812,MONITOR,No major risk drivers
T0003203,C01408,2026-01-09,Analytics,Web,Medium,Free,1,438,55,29.4,35,0,0.37374648306105424,47.37464830610542,MONITOR,No major risk drivers
T0003204,C00173,2026-03-15,Storage,Phone,Medium,Free,1,852,46,71.96,29,0,0.3941238143086569,49.412381430865686,MONITOR,Long customer message • Phone support
T0003205,C00836,2026-03-22,Messaging,Email,High,Starter,2,400,64,60.67,19,0,0.590403741321992,82.0403741321992,PRIORITIZE,High priority
T0003206,C01153,2026-01-27,Authentication,Chat,Medium,Free,5,446,61,63.66,16,1,0.536356957300382,63.6356957300382,MONITOR,Frequent recent contact
T0003207,C00479,2026-01-11,Messaging,Chat,Medium,Starter,1,640,40,22.68,17,1,0.39592723928061474,52.592723928061474,MONITOR,Long customer message
T0003208,C01102,2026-02-11,Storage,Chat,Low,Starter,0,76,41,35.85,35,0,0.21695792568183156,24.695792568183155,NORMAL QUEUE,No major risk drivers
T0003209,C01240,2026-01-28,Analytics,Chat,Low,Free,1,769,63,20.36,46,0,0.26143138353743905,26.143138353743904,NORMAL QUEUE,Long customer message
T0003210,C01171,2026-05-24,Payments API,Phone,Low,Starter,1,687,61,53.51,34,0,0.39001649149261547,42.001649149261546,MONITOR,Long customer message • Payments product • Phone support
T0003211,C00715,2026-06-15,Messaging,Chat,Low,Business,0,899,34,33.73,34,1,0.2886342256029023,35.86342256029023,NORMAL QUEUE,Long customer message
T0003212,C01392,2026-04-23,Payments API,Email,Medium,Business,0,389,47,141.86,1,0,0.48961944065872215,65.96194406587222,MONITOR,Payments product
T0003213,C01317,2026-05-17,Messaging,Web,Medium,Starter,5,694,32,73.77,15,0,0.6223259886255599,75.23259886255599,PRIORITIZE,Frequent recent contact • Long customer message
T0003214,C00588,2026-05-17,Analytics,Email,High,Starter,2,108,43,75.76,24,0,0.646705292187505,87.6705292187505,PRIORITIZE,High priority
T0003215,C01321,2026-06-07,Messaging,Phone,Low,Starter,0,284,56,14.56,12,0,0.2740473643586173,30.404736435861732,NORMAL QUEUE,Phone support
T0003216,C01654,2026-01-18,Messaging,Phone,Low,Free,0,140,69,10.73,31,1,0.22243157549685952,22.24315754968595,NORMAL QUEUE,Phone support
T0003217,C01471,2026-06-29,Payments API,Email,Medium,Enterprise,1,563,15,42.91,21,0,0.5670774774538206,78.70774774538206,PRIORITIZE,Payments product • Enterprise customer
T0003218,C01320,2026-03-24,Payments API,Chat,Low,Business,0,868,56,44.44,23,0,0.3186167332933293,38.86167332933293,NORMAL QUEUE,Long customer message • Payments product
T0003219,C01380,2026-04-08,Messaging,Web,Medium,Starter,1,699,6,101.77,5,0,0.5791617262679696,70.91617262679696,PRIORITIZE,Long customer message • Less-experienced agent
T0003220,C01449,2026-05-24,Authentication,Chat,Medium,Starter,1,599,16,35.77,29,0,0.5211018630006237,65.11018630006237,MONITOR,No major risk drivers
T0003221,C00521,2026-03-30,Payments API,Chat,Medium,Business,1,645,65,152.33,35,0,0.40193116892378444,57.19311689237844,MONITOR,Long customer message • Payments product
T0003222,C01298,2026-02-17,Storage,Phone,Low,Free,1,858,43,33.34,29,0,0.32253129663981245,32.25312966398125,NORMAL QUEUE,Long customer message • Phone support
T0003223,C00359,2026-01-04,Analytics,Email,Low,Starter,3,634,60,37.77,30,0,0.3916609162335322,42.166091623353225,MONITOR,Long customer message
T0003224,C00646,2026-01-31,Storage,Chat,Urgent,Business,2,705,11,53.67,13,0,0.8035407954159507,117.35407954159507,ESCALATE,Urgent priority • Long customer message • Less-experienced agent
T0003225,C01683,2026-01-16,Payments API,Email,High,Business,0,260,41,156.22,41,0,0.6474275108581797,91.74275108581797,PRIORITIZE,High priority • Payments product
T0003226,C00510,2026-03-10,Analytics,Chat,Medium,Free,2,574,3,66.39,30,0,0.5578449536049874,65.78449536049874,PRIORITIZE,Less-experienced agent
T0003227,C01519,2026-05-21,Authentication,Web,Low,Free,0,627,46,21.42,32,0,0.35257494053498745,35.257494053498746,MONITOR,Long customer message
T0003228,C00761,2026-03-02,Authentication,Web,Medium,Business,2,133,32,113.68,47,0,0.48973640374715294,65.9736403747153,MONITOR,No major risk drivers
T0003229,C00378,2026-04-18,Messaging,Chat,Medium,Starter,3,641,10,26.6,30,0,0.5502445377786432,68.02445377786432,PRIORITIZE,Long customer message • Less-experienced agent
T0003230,C00175,2026-02-03,Payments API,Email,Low,Free,2,421,21,34.39,27,0,0.5439951656097225,54.39951656097225,MONITOR,Payments product
T0003231,C00987,2026-04-17,Analytics,Web,High,Starter,0,885,9,14.09,7,0,0.7045471636315571,93.45471636315571,PRIORITIZE,High priority • Long customer message • Less-experienced agent
T0003232,C00813,2026-06-21,Analytics,Email,High,Enterprise,0,239,66,60.65,17,0,0.46459441631876314,78.45944163187632,MONITOR,High priority • Enterprise customer
T0003233,C00921,2026-02-26,Authentication,Chat,Low,Free,0,446,33,62.22,28,0,0.358723565177132,35.8723565177132,MONITOR,No major risk drivers
T0003234,C00078,2026-03-28,Storage,Email,Low,Starter,1,169,64,65.11,3,0,0.26553164965248244,29.553164965248243,NORMAL QUEUE,No major risk drivers
T0003235,C00483,2026-06-23,Authentication,Chat,Medium,Starter,2,81,10,36.66,22,0,0.5482171810717628,67.82171810717628,MONITOR,Less-experienced agent
T0003236,C00008,2026-04-20,Storage,Chat,Medium,Business,1,459,48,22.56,3,0,0.3023602702381568,47.23602702381568,NORMAL QUEUE,No major risk drivers
T0003237,C00545,2026-03-13,Analytics,Chat,Medium,Free,1,867,48,25.07,14,0,0.4036495983766543,50.36495983766543,MONITOR,Long customer message
T0003238,C01677,2026-01-22,Analytics,Chat,Medium,Business,2,302,5,47.93,20,0,0.5055289091063859,67.5528909106386,MONITOR,Less-experienced agent
T0003239,C00275,2026-06-18,Payments API,Chat,Medium,Starter,0,797,56,32.44,39,0,0.3946783989698443,52.46783989698443,MONITOR,Long customer message • Payments product
T0003240,C01241,2026-04-20,Analytics,Web,Low,Business,2,859,10,203.4,35,0,0.5234216053700494,59.34216053700494,MONITOR,Long customer message • Less-experienced agent
